"content_id","issue_id","section_id","company_id","catalog_item_id","author_id","specialization_id","content_description","materials_delivered","is_approved","posted_on_fb","applied_list_price","applied_discount_pct","agency_provision_pct","final_net_price"
1230,94,19,915,46,,30,potenti cras in purus,true,true,true,63000.00,26.00,,46620.00
1234,83,21,568,71,6,24,porttitor lacus,true,true,false,0.00,,,0.00
1153,7,21,941,43,,38,amet,true,true,true,89250.00,27.00,,65152.50
1160,67,21,888,55,,38,aliquet ultrices,true,true,true,0.00,,,0.00
1168,31,21,88,28,,50,dui maecenas tristique est,true,true,false,0.00,4.00,,0.00
1172,62,21,386,52,,39,placerat praesent blandit nam nulla,true,true,true,0.00,10.00,,0.00
1183,76,21,909,50,,53,suscipit ligula in lacus curabitur,true,true,true,0.00,26.00,,0.00
1207,25,21,523,10,,63,nonummy maecenas tincidunt lacus,true,true,false,24500.00,,,24500.00
1206,72,21,710,13,,61,libero,true,true,false,210000.00,,,210000.00
1241,84,20,980,61,,10,convallis nulla neque libero convallis,true,true,true,0.00,,,0.00
1242,28,12,700,25,,8,maecenas,true,true,false,0.00,,,0.00
1244,91,6,470,6,,37,scelerisque quam,true,true,false,73500.00,,,73500.00
1245,83,2,856,26,,9,libero nam,true,true,false,0.00,,,0.00
1246,52,19,770,24,,12,aliquam non mauris morbi non,true,true,false,0.00,,,0.00
1248,40,20,32,3,,39,aliquam,true,true,false,98000.00,,13.00,85260.00
1251,86,14,346,9,,50,sapien,true,true,false,45500.00,,,45500.00
1252,13,11,721,38,,26,mi,true,true,true,173250.00,5.00,,164587.50
1253,89,13,198,14,,54,bibendum felis sed,true,true,false,192500.00,,,192500.00
1256,3,13,761,12,,53,sit amet sapien dignissim vestibulum,true,true,false,175000.00,25.00,,131250.00
1259,36,2,980,54,,61,justo morbi ut,true,true,true,0.00,,,0.00
1260,14,7,303,55,,14,cursus id turpis integer,true,true,true,0.00,,15.00,0.00
1263,95,19,873,17,,24,dictumst aliquam augue quam sollicitudin,true,true,false,35000.00,6.00,,32900.00
1264,12,20,834,34,,31,mauris,true,true,false,0.00,,,0.00
1265,51,21,742,59,,51,at dolor quis odio,true,true,true,0.00,7.00,,0.00
1266,60,14,219,36,,31,duis aliquam convallis nunc proin,true,true,false,0.00,26.00,,0.00
1269,12,3,590,31,,31,ligula nec sem duis aliquam,true,true,false,0.00,,,0.00
1270,59,15,2,9,,24,nulla nisl nunc nisl duis,true,true,false,45500.00,,,45500.00
1274,84,11,862,8,,61,ac,true,true,false,45500.00,,,45500.00
1277,36,5,312,44,,10,aliquam quis turpis,true,true,true,66500.00,,,66500.00
1278,82,14,88,17,,34,lorem quisque ut erat,true,true,false,35000.00,4.00,,33600.00
1279,55,2,621,3,,6,sit amet sapien dignissim vestibulum,true,true,false,98000.00,,,98000.00
410,74,7,900,19,,2,a,true,true,false,0.00,2.00,,0.00
1293,62,14,899,15,,37,ac,true,true,false,77000.00,,,77000.00
1295,4,20,7,35,,54,in faucibus orci luctus et,true,true,false,0.00,,,0.00
1298,62,14,53,38,,50,suspendisse ornare,true,true,true,173250.00,26.00,,128205.00
1299,52,7,118,46,,55,morbi a ipsum integer a,true,true,true,63000.00,16.00,,52920.00
1300,71,9,530,5,,55,eros suspendisse accumsan tortor quis,true,true,false,80500.00,19.00,,65205.00
1302,75,8,813,3,,3,feugiat et eros vestibulum,true,true,false,98000.00,,,98000.00
1304,50,6,940,4,,37,sed,true,true,false,80500.00,23.00,,61985.00
1305,38,20,768,60,,4,in,true,true,true,0.00,,,0.00
1308,20,19,672,19,,26,aliquam non mauris morbi non,true,true,false,0.00,,,0.00
1309,81,11,572,44,,64,faucibus orci luctus,true,true,true,66500.00,,,66500.00
1193,32,6,787,15,,2,pede,true,true,false,77000.00,15.00,,65450.00
1197,26,3,834,35,,26,donec ut dolor,true,true,false,0.00,,,0.00
1200,13,6,550,62,,19,vehicula condimentum curabitur in libero,true,true,true,0.00,21.00,,0.00
1202,79,5,393,54,,39,leo pellentesque,true,true,true,0.00,19.00,,0.00
1310,94,5,549,44,,8,id consequat in,true,true,true,66500.00,21.00,,52535.00
1311,16,10,530,9,,30,suspendisse potenti in eleifend quam,true,true,false,45500.00,19.00,,36855.00
1312,30,9,926,16,,5,hac habitasse platea dictumst,true,true,false,87500.00,,,87500.00
1314,71,4,700,62,,24,hac,true,true,true,0.00,,,0.00
1315,40,9,882,55,,39,et ultrices posuere cubilia curae,true,true,true,0.00,6.00,,0.00
1317,82,3,244,11,,30,sollicitudin,true,true,false,94500.00,,,94500.00
1320,52,6,908,31,,26,gravida sem praesent id massa,true,true,false,0.00,,,0.00
1327,36,10,19,33,,61,augue aliquam,true,true,false,0.00,,,0.00
1328,46,2,381,57,,3,sed magna,true,true,true,0.00,,,0.00
1329,74,5,517,48,,50,suspendisse potenti,true,true,true,22750.00,,,22750.00
1330,20,2,542,20,,5,proin eu mi nulla,true,true,false,0.00,,,0.00
1331,79,7,361,50,,37,sapien,true,true,true,0.00,23.00,,0.00
1333,78,19,567,29,,55,venenatis,true,true,false,0.00,,,0.00
1247,57,21,24,46,,14,eget tempus vel,true,true,true,63000.00,,,63000.00
1249,67,21,488,12,,37,nec euismod,true,true,false,175000.00,7.00,,162750.00
1250,57,21,399,48,,64,ante,true,true,true,22750.00,30.00,,15925.00
1257,61,21,901,19,,25,eget nunc donec,true,true,false,0.00,,,0.00
1271,72,21,751,30,,10,metus arcu adipiscing,true,true,false,0.00,,,0.00
1294,23,21,63,51,,3,tempor convallis nulla,true,true,true,0.00,,,0.00
1307,54,21,497,20,,55,ipsum,true,true,false,0.00,,15.00,0.00
1261,43,21,171,13,,25,nec,true,true,false,210000.00,,,210000.00
1419,83,19,775,67,24,24,justo etiam pretium,true,true,false,0.00,,,0.00
1420,2,12,130,67,26,35,curae duis faucibus accumsan odio,true,true,false,0.00,,,0.00
1430,83,11,327,71,27,24,libero nullam,true,true,false,0.00,22.00,,0.00
1334,78,10,364,3,,5,adipiscing elit proin risus,true,true,false,98000.00,,,98000.00
1335,56,6,868,28,,60,lacus purus,true,true,false,0.00,23.00,,0.00
1336,77,4,901,14,,54,tincidunt,true,true,false,192500.00,,,192500.00
1337,60,21,684,7,,31,pulvinar lobortis est phasellus sit,true,true,false,73500.00,,,73500.00
1338,33,2,558,27,,64,interdum eu tincidunt in leo,true,true,false,0.00,,,0.00
1339,55,21,425,17,,56,mauris viverra,true,true,false,35000.00,29.00,,24850.00
1343,39,6,592,3,,10,libero,true,true,false,98000.00,13.00,,85260.00
1346,92,6,632,41,,55,consequat in,true,true,true,129500.00,,,129500.00
1347,21,21,854,36,,8,parturient montes nascetur ridiculus mus,true,true,false,0.00,14.00,,0.00
1351,20,11,800,34,,5,amet sapien dignissim,true,true,false,0.00,,,0.00
1355,37,13,860,59,,62,faucibus accumsan odio curabitur,true,true,true,0.00,21.00,,0.00
1357,1,8,296,36,,12,viverra pede,true,true,false,0.00,,,0.00
1360,66,2,150,52,,5,ac nulla sed vel,true,true,true,0.00,,,0.00
1361,82,20,708,17,,8,non mi integer ac neque,true,true,false,35000.00,,,35000.00
1362,84,11,540,10,,10,lacus curabitur at ipsum,true,true,false,24500.00,,,24500.00
1363,33,6,890,28,,14,nec nisi volutpat,true,true,false,0.00,4.00,,0.00
1364,44,6,183,8,,56,odio in hac habitasse platea,true,true,false,45500.00,5.00,,43225.00
1365,61,21,141,14,,1,velit nec nisi vulputate nonummy,true,true,false,192500.00,22.00,,150150.00
1366,4,20,845,26,,24,vivamus,true,true,false,0.00,,,0.00
1367,13,6,172,17,,59,mattis odio,true,true,false,35000.00,,,35000.00
1369,40,2,489,51,,6,tristique fusce,true,true,true,0.00,,,0.00
1387,88,15,476,26,,65,eros vestibulum,true,true,false,0.00,,,0.00
1388,83,5,260,29,,9,placerat,true,true,false,0.00,,,0.00
1393,86,21,396,19,,50,et commodo,true,true,false,0.00,23.00,,0.00
1395,91,20,567,36,,6,nisl ut volutpat sapien arcu,true,true,false,0.00,,,0.00
1396,77,8,594,36,,27,donec diam neque vestibulum,true,true,false,0.00,,,0.00
1398,49,9,226,61,,30,justo eu massa,true,true,true,0.00,19.00,,0.00
1400,56,11,614,57,,7,faucibus cursus urna,true,true,true,0.00,,,0.00
1402,43,7,500,50,,25,consequat,true,true,true,0.00,,,0.00
1403,45,15,20,47,,35,sed accumsan felis ut,true,true,true,40250.00,27.00,,29382.50
1404,70,5,212,34,,59,tincidunt,true,true,false,0.00,,,0.00
1406,50,21,442,37,,37,ridiculus,true,true,true,199500.00,11.00,,177555.00
1408,45,9,271,35,,35,tellus nisi eu orci mauris,true,true,false,0.00,,,0.00
1348,92,18,165,14,,29,ligula,true,true,true,192500.00,,,192500.00
1358,20,17,334,13,,5,orci pede venenatis non,true,true,true,210000.00,,,210000.00
1409,8,21,172,19,,51,felis ut at dolor quis,true,true,false,0.00,,,0.00
1410,68,3,947,19,,7,pellentesque volutpat dui maecenas tristique,true,true,false,0.00,11.00,,0.00
1323,25,8,479,18,,51,vitae consectetuer eget,true,true,false,40802.00,22.00,,31825.56
1412,30,5,82,23,,26,turpis,true,true,false,0.00,,,0.00
1413,32,6,768,37,,2,justo eu massa donec dapibus,true,true,true,199500.00,,,199500.00
1414,14,4,801,40,,64,iaculis diam erat fermentum,true,true,true,129500.00,,,129500.00
1415,60,15,684,19,,61,eu,true,true,false,0.00,,,0.00
1416,57,13,151,6,,64,tellus nulla,true,true,false,73500.00,21.00,,58065.00
1418,14,11,902,6,,35,a pede,true,true,false,73500.00,,,73500.00
1422,34,11,22,41,,37,scelerisque mauris sit amet eros,true,true,true,129500.00,7.00,,120435.00
1424,68,14,442,14,,29,nisl nunc rhoncus,true,true,false,192500.00,11.00,,171325.00
1425,96,15,522,57,,61,sit,true,true,true,0.00,,,0.00
1428,49,5,720,33,,49,amet justo,true,true,false,0.00,,,0.00
1431,53,13,470,33,,27,dolor sit amet consectetuer,true,true,false,0.00,,,0.00
1401,67,21,375,67,8,39,dapibus nulla suscipit ligula,true,true,false,0.00,,,0.00
1344,14,21,119,47,,35,in tempus sit amet sem,true,true,true,40250.00,,,40250.00
1394,45,21,298,47,,14,aliquam,true,true,true,40250.00,,,40250.00
1397,5,21,488,28,,43,fermentum donec ut,true,true,false,0.00,7.00,,0.00
1423,7,21,555,33,,38,suscipit ligula in,true,true,false,0.00,,14.00,0.00
1502,30,12,999,69,4,55,sollicitudin vitae,true,true,false,0.00,,,0.00
1511,28,4,689,67,9,8,nisl duis ac nibh,true,true,false,0.00,,5.00,0.00
1526,85,8,539,66,26,49,nam dui proin leo odio,true,true,false,0.00,,,0.00
1434,38,11,714,10,,4,magna vestibulum,true,true,false,24500.00,,,24500.00
1436,94,8,481,3,,30,sollicitudin,true,true,false,98000.00,18.00,,80360.00
1437,3,4,129,4,,11,felis eu sapien cursus vestibulum,true,true,false,80500.00,,,80500.00
1438,24,8,542,30,,31,id sapien in,true,true,false,0.00,,11.00,0.00
1441,88,3,890,40,,23,dis parturient montes,true,true,true,129500.00,4.00,,124320.00
1443,91,5,626,48,,37,mattis,true,true,true,22750.00,4.00,,21840.00
1446,51,11,770,4,,51,amet lobortis,true,true,false,80500.00,,,80500.00
1448,17,5,795,26,,27,luctus cum sociis natoque penatibus,true,true,false,0.00,28.00,,0.00
1452,87,6,869,23,,3,imperdiet sapien urna,true,true,false,0.00,,,0.00
1453,34,11,249,27,,53,vivamus tortor duis mattis egestas,true,true,false,0.00,,,0.00
1454,8,6,785,22,,51,cras,true,true,false,0.00,,,0.00
1460,47,19,923,10,,17,penatibus et,true,true,false,24500.00,,14.00,21070.00
1465,59,5,774,25,,9,ut at,true,true,false,0.00,7.00,,0.00
1466,25,12,330,62,,11,lacinia aenean,true,true,true,0.00,,,0.00
1467,24,8,431,56,,10,nullam,true,true,true,0.00,23.00,,0.00
1468,8,3,766,60,,3,dui,true,true,true,0.00,,,0.00
1471,37,14,260,48,,30,ut,true,true,true,22750.00,,,22750.00
1472,9,7,634,23,,50,volutpat,true,true,false,0.00,11.00,,0.00
1474,85,11,272,17,,25,venenatis lacinia,true,true,false,35000.00,27.00,,25550.00
1476,29,14,734,15,,17,magnis dis parturient,true,true,false,77000.00,,,77000.00
1480,23,9,296,17,,3,eros vestibulum ac est lacinia,true,true,false,35000.00,,,35000.00
1498,3,9,627,45,,53,tristique est,true,true,true,63000.00,25.00,,47250.00
1501,52,19,948,60,,12,et ultrices posuere cubilia curae,true,true,true,0.00,,,0.00
1503,60,9,893,10,,10,erat vestibulum sed,true,true,false,24500.00,30.00,,17150.00
1506,40,15,198,5,,38,lacinia erat vestibulum,true,true,false,80500.00,,,80500.00
1508,52,11,843,30,,26,interdum mauris non ligula pellentesque,true,true,false,0.00,,,0.00
1509,24,11,836,35,,61,tempus semper est quam,true,true,false,0.00,,,0.00
1512,62,15,212,28,,50,aliquam sit amet,true,true,false,0.00,,,0.00
1513,37,5,711,22,,62,faucibus cursus urna ut,true,true,false,0.00,5.00,,0.00
1517,62,15,863,5,,50,vulputate ut,true,true,false,80500.00,,,80500.00
1518,37,11,770,21,,34,non velit nec nisi vulputate,true,true,false,0.00,,,0.00
1519,6,20,517,33,,55,massa volutpat,true,true,false,0.00,,,0.00
1521,82,5,430,26,,30,ornare consequat lectus in,true,true,false,0.00,,,0.00
1522,48,13,191,27,,61,ipsum,true,true,false,0.00,,,0.00
1523,55,12,609,57,,56,ipsum primis in faucibus orci,true,true,true,0.00,,,0.00
1638,35,17,598,13,,12,imperdiet,true,true,false,210000.00,,,210000.00
1374,77,8,560,2,,27,id,true,true,false,119000.00,,,119000.00
1524,90,6,397,12,,57,nullam sit,true,true,false,175000.00,,,175000.00
1525,32,9,170,54,,2,nonummy integer non velit donec,true,true,true,0.00,,,0.00
1528,45,8,618,14,,35,orci pede venenatis non,true,true,false,192500.00,,,192500.00
1530,70,19,88,53,,59,non mattis pulvinar nulla,true,true,true,0.00,4.00,,0.00
1531,71,11,572,36,,9,augue vel,true,true,false,0.00,,,0.00
1534,40,14,165,11,,37,integer,true,true,false,94500.00,,,94500.00
1470,20,21,618,71,22,57,libero non mattis pulvinar nulla,true,true,false,0.00,,,0.00
1527,50,21,901,64,19,38,cursus vestibulum proin eu mi,true,true,false,0.00,,,0.00
1532,32,21,13,69,15,29,sed tincidunt,true,true,false,0.00,,,0.00
1456,55,21,107,56,,37,augue,true,true,true,0.00,,,0.00
1479,36,21,384,2,,61,dui vel,true,true,false,119000.00,28.00,,85680.00
1639,57,21,251,13,,14,massa id lobortis,true,true,false,210000.00,,,210000.00
1540,7,14,591,44,,38,mattis,true,true,true,66500.00,25.00,,49875.00
1543,5,3,887,55,,43,vehicula condimentum,true,true,true,0.00,,,0.00
1544,3,2,311,44,,27,neque duis bibendum morbi non,true,true,true,66500.00,21.00,,52535.00
1545,25,20,602,5,,52,congue,true,true,false,80500.00,,,80500.00
1547,54,5,282,46,,28,mauris laoreet ut,true,true,true,63000.00,,,63000.00
1548,94,5,218,51,,8,morbi ut odio cras,true,true,true,0.00,,,0.00
1549,28,7,374,27,,25,maecenas ut massa quis augue,true,true,false,0.00,5.00,,0.00
1550,94,19,834,11,,59,in hac,true,true,false,94500.00,,,94500.00
1551,83,4,424,17,,60,feugiat et eros,true,true,false,35000.00,,,35000.00
1552,39,14,586,45,,54,porttitor lacus at turpis donec,true,true,true,63000.00,,,63000.00
1555,6,13,360,40,,57,eget,true,true,true,129500.00,,,129500.00
1556,47,21,506,1,,17,at lorem,true,true,false,133000.00,,0.00,133000.00
1559,87,13,500,61,,3,lobortis vel dapibus at,true,true,true,0.00,,,0.00
1560,52,14,422,53,,12,enim blandit mi,true,true,true,0.00,8.00,,0.00
1564,83,19,192,45,,24,accumsan felis,true,true,true,63000.00,,,63000.00
1566,35,19,715,40,,24,ac consequat metus sapien ut,true,true,true,129500.00,27.00,,94535.00
1568,86,6,957,52,,38,habitasse,true,true,true,0.00,,,0.00
1569,32,9,36,19,,29,tortor,true,true,false,0.00,,,0.00
1571,35,10,65,15,,24,congue,true,true,false,77000.00,,,77000.00
1597,54,6,572,35,,5,integer pede,true,true,false,0.00,,,0.00
1598,15,7,59,20,,39,sed tincidunt eu,true,true,false,0.00,,,0.00
1599,57,14,600,27,,14,vivamus vel nulla,true,true,false,0.00,,,0.00
1604,89,2,390,1,,4,mi nulla ac enim in,true,true,false,133000.00,11.00,,118370.00
1607,21,15,334,12,,8,augue,true,true,false,175000.00,,,175000.00
1608,4,13,297,9,,54,nisl,true,true,false,45500.00,,,45500.00
1610,2,15,587,28,,14,fusce posuere felis sed,true,true,false,0.00,10.00,,0.00
1611,59,12,715,6,,23,habitasse platea dictumst maecenas,true,true,false,73500.00,27.00,,53655.00
1612,32,21,634,31,,2,rutrum rutrum neque,true,true,false,0.00,11.00,,0.00
1613,2,6,868,47,,64,velit,true,true,true,40250.00,23.00,2.00,30187.50
1614,78,21,128,58,,5,ac leo pellentesque ultrices mattis,true,true,true,0.00,13.00,,0.00
1615,64,9,396,53,,26,ut nunc vestibulum,true,true,true,0.00,23.00,,0.00
1620,55,5,564,53,,38,amet consectetuer adipiscing,true,true,true,0.00,,,0.00
1622,37,14,488,11,,30,semper rutrum nulla nunc purus,true,true,false,94500.00,7.00,,87885.00
1623,70,19,189,58,,59,erat id mauris vulputate,true,true,true,0.00,8.00,,0.00
1628,5,8,540,8,,56,ligula sit amet,true,true,false,45500.00,,,45500.00
1629,66,6,557,32,,5,aliquam sit amet,true,true,false,0.00,13.00,,0.00
1630,21,9,839,51,,8,potenti nullam porttitor,true,true,true,0.00,21.00,,0.00
1636,95,21,605,20,,9,cras mi pede,true,true,false,0.00,,,0.00
1637,90,8,162,43,,26,integer,true,true,true,89250.00,,,89250.00
1640,80,7,67,41,,29,posuere cubilia curae nulla,true,true,true,129500.00,,,129500.00
1609,21,21,929,63,14,34,tincidunt lacus,true,true,false,0.00,28.00,,0.00
1625,75,21,478,71,10,3,mauris morbi,true,true,false,0.00,,,0.00
1137,82,10,130,72,31,59,mauris enim,true,true,false,0.00,,2.00,0.00
1546,21,21,861,23,,34,tortor sollicitudin mi,true,true,false,0.00,,,0.00
1557,36,21,498,37,,61,sollicitudin mi sit,true,true,true,199500.00,16.00,,167580.00
1563,63,21,387,5,,51,orci vehicula,true,true,false,80500.00,19.00,,65205.00
1618,24,21,217,61,,10,venenatis lacinia aenean,true,true,true,0.00,,,0.00
1375,12,10,864,29,,10,est phasellus,true,true,false,0.00,,,0.00
1538,46,21,942,12,,59,odio,true,true,false,175000.00,,,175000.00
1645,29,10,776,58,,27,auctor gravida sem praesent,true,true,true,0.00,18.00,,0.00
1646,41,6,585,35,,8,nec,true,true,false,0.00,12.00,,0.00
1648,9,9,916,41,,50,tempor turpis,true,true,true,129500.00,,,129500.00
1651,19,11,759,57,,50,consequat,true,true,true,0.00,,,0.00
1553,21,14,251,18,,53,vivamus,true,true,false,86891.00,,,86891.00
1650,12,14,356,18,,61,faucibus orci luctus et ultrices,true,true,false,26676.00,28.00,,19206.72
1652,24,15,19,42,,10,risus semper porta volutpat quam,true,true,true,106750.00,,,106750.00
1653,57,6,25,30,,14,commodo placerat praesent,true,true,false,0.00,22.00,,0.00
1655,30,14,434,59,,5,penatibus et magnis dis,true,true,true,0.00,,,0.00
1656,41,9,418,39,,8,vulputate ut,true,true,true,133000.00,24.00,,101080.00
1671,59,21,929,50,,23,ultrices erat tortor sollicitudin mi,true,true,true,0.00,28.00,,0.00
1672,85,15,732,62,,49,erat fermentum justo nec,true,true,true,0.00,,,0.00
1674,80,4,836,26,,55,ac tellus semper interdum,true,true,false,0.00,,,0.00
1675,23,10,484,36,,15,dui nec,true,true,false,0.00,14.00,,0.00
1677,48,8,587,61,,10,quisque,true,true,true,0.00,10.00,,0.00
1678,85,8,594,28,,1,ante nulla justo,true,true,false,0.00,,,0.00
1681,92,10,356,17,,55,lacus at turpis,true,true,false,35000.00,28.00,,25200.00
1684,39,19,604,15,,2,donec posuere metus vitae,true,true,false,77000.00,,,77000.00
1685,80,12,753,21,,7,velit eu est congue elementum,true,true,false,0.00,12.00,,0.00
1687,59,13,160,2,,24,cras pellentesque volutpat dui,true,true,false,119000.00,,,119000.00
1688,54,7,837,58,,5,porttitor lorem,true,true,true,0.00,,,0.00
1690,7,13,257,11,,39,erat volutpat in congue etiam,true,true,false,94500.00,1.00,,93555.00
1691,52,20,692,56,,12,luctus ultricies,true,true,true,0.00,5.00,,0.00
1694,83,19,889,20,,60,dis,true,true,false,0.00,13.00,15.00,0.00
1696,20,7,586,13,,28,in hac habitasse platea,true,true,false,210000.00,,,210000.00
1702,70,20,178,13,,8,ligula pellentesque ultrices,true,true,false,210000.00,6.00,,197400.00
1708,52,14,320,6,,12,posuere nonummy integer non,true,true,false,73500.00,21.00,1.00,57330.00
1712,86,13,557,21,,50,tellus nisi eu,true,true,false,0.00,13.00,,0.00
1713,88,19,168,56,,12,porta volutpat quam pede lobortis,true,true,true,0.00,,,0.00
1714,20,13,639,14,,5,tincidunt lacus at velit vivamus,true,true,false,192500.00,,,192500.00
1715,88,9,299,42,,65,tincidunt eget tempus vel,true,true,true,106750.00,,,106750.00
1717,77,10,347,36,,4,condimentum,true,true,false,0.00,,,0.00
1719,12,10,231,14,,10,vel ipsum,true,true,false,192500.00,,,192500.00
1720,11,7,365,9,,42,sem duis,true,true,false,45500.00,9.00,,41405.00
1724,28,15,352,62,,49,consequat,true,true,true,0.00,,9.00,0.00
1726,51,21,505,19,,3,at lorem integer,true,true,false,0.00,,,0.00
1727,4,9,149,53,,24,ut massa quis,true,true,true,0.00,,,0.00
1728,33,21,675,59,,64,leo pellentesque ultrices mattis odio,true,true,true,0.00,,,0.00
1730,40,7,66,9,,6,quam sapien,true,true,false,45500.00,5.00,,43225.00
1731,23,21,864,36,,15,quam fringilla,true,true,false,0.00,,,0.00
1733,56,7,110,33,,60,pulvinar,true,true,false,0.00,27.00,,0.00
1735,93,8,238,17,,14,in lectus pellentesque at nulla,true,true,false,35000.00,,,35000.00
1679,62,21,460,69,29,37,posuere,true,true,false,0.00,,,0.00
1689,55,21,552,65,18,56,adipiscing elit proin interdum,true,true,false,0.00,20.00,,0.00
1692,6,21,431,72,2,55,lorem integer tincidunt ante,true,true,false,0.00,23.00,,0.00
1706,78,21,416,60,,55,faucibus orci,true,true,true,0.00,,,0.00
1711,62,21,628,4,,38,congue etiam justo,true,true,false,80500.00,,,80500.00
1738,91,12,519,46,,38,sollicitudin mi,true,true,true,63000.00,,,63000.00
1741,4,21,149,31,,23,semper,true,true,false,0.00,,,0.00
1742,53,9,887,47,,27,praesent lectus vestibulum,true,true,true,40250.00,,,40250.00
1745,59,21,141,11,,50,sed lacus morbi sem,true,true,false,94500.00,22.00,9.00,65205.00
1756,92,9,419,22,,29,purus sit amet nulla quisque,true,true,false,0.00,14.00,,0.00
1760,72,9,643,10,,31,viverra diam vitae quam,true,true,false,24500.00,,,24500.00
1762,34,20,216,39,,37,nam nulla integer pede justo,true,true,true,133000.00,,,133000.00
1763,90,11,889,42,,5,platea dictumst,true,true,true,106750.00,13.00,,92872.50
1764,56,7,923,41,,60,lacus purus aliquet at feugiat,true,true,true,129500.00,,,129500.00
1766,69,21,494,30,,14,rhoncus,true,true,false,0.00,4.00,,0.00
1768,76,10,969,30,,26,vestibulum proin eu mi nulla,true,true,false,0.00,,,0.00
1769,16,5,301,52,,34,lectus pellentesque at nulla suspendisse,true,true,true,0.00,13.00,,0.00
1770,60,15,67,16,,61,eget tincidunt eget tempus vel,true,true,false,87500.00,,,87500.00
1716,37,2,559,69,17,34,vel pede morbi porttitor,true,true,false,0.00,3.00,,0.00
1772,63,15,712,21,,51,eu,true,true,false,0.00,25.00,,0.00
1773,56,14,362,8,,60,pulvinar nulla,true,true,false,45500.00,,,45500.00
1774,6,20,379,3,,57,congue etiam justo etiam,true,true,false,98000.00,,,98000.00
1775,40,19,551,47,,53,pellentesque ultrices,true,true,true,40250.00,24.00,,30590.00
1776,88,13,50,40,,23,interdum mauris ullamcorper purus sit,true,true,true,129500.00,,,129500.00
1777,92,12,954,52,,29,in sapien iaculis congue,true,true,true,0.00,,,0.00
1779,55,21,19,36,,56,rutrum nulla,true,true,false,0.00,,,0.00
1784,63,6,669,14,,51,non,true,true,false,192500.00,,,192500.00
1786,2,5,273,22,,64,ante nulla justo aliquam quis,true,true,false,0.00,11.00,,0.00
1789,8,11,965,28,,3,pretium,true,true,false,0.00,1.00,,0.00
1792,79,9,642,6,,6,cras non velit nec nisi,true,true,false,73500.00,3.00,,71295.00
1798,58,19,111,19,,34,dapibus augue,true,true,false,0.00,5.00,,0.00
1802,78,6,757,38,,5,pretium quis lectus suspendisse potenti,true,true,true,173250.00,19.00,,140332.50
1803,73,2,151,13,,11,cursus urna,true,true,false,210000.00,21.00,,165900.00
1807,77,19,171,14,,54,commodo placerat praesent blandit,true,true,false,192500.00,,,192500.00
1808,55,9,465,20,,37,sollicitudin,true,true,false,0.00,27.00,,0.00
1809,51,15,416,5,,51,nulla,true,true,false,80500.00,,,80500.00
1810,82,5,147,34,,59,eu magna vulputate,true,true,false,0.00,,,0.00
1811,3,9,615,53,,27,nisi eu orci,true,true,true,0.00,18.00,9.00,0.00
1812,32,20,907,37,,10,massa quis,true,true,true,199500.00,18.00,,163590.00
1814,90,13,762,10,,57,a,true,true,false,24500.00,,,24500.00
1815,74,7,296,17,,39,at,true,true,false,35000.00,,,35000.00
1819,8,9,813,35,,51,ac diam cras pellentesque volutpat,true,true,false,0.00,,5.00,0.00
1821,56,14,169,11,,7,pharetra magna vestibulum,true,true,false,94500.00,,,94500.00
1823,86,14,649,40,,38,dignissim vestibulum vestibulum ante ipsum,true,true,true,129500.00,15.00,,110075.00
1824,7,2,419,31,,6,in est,true,true,false,0.00,14.00,,0.00
1825,8,9,527,37,,3,sapien quis,true,true,true,199500.00,5.00,,189525.00
1755,68,21,852,3,,60,eleifend quam,true,true,false,98000.00,,,98000.00
1790,66,21,533,46,,55,molestie nibh in,true,true,true,63000.00,,,63000.00
1793,38,21,576,25,,4,augue luctus tincidunt nulla,true,true,false,0.00,4.00,,0.00
1794,96,21,69,5,,10,id lobortis convallis tortor risus,true,true,false,80500.00,,,80500.00
1744,76,21,845,14,,53,donec ut dolor morbi vel,true,true,true,192500.00,,,192500.00
1835,64,8,997,30,,53,justo,true,true,false,0.00,,,0.00
1854,73,6,768,57,,62,eu felis,true,true,true,0.00,,,0.00
1872,52,11,890,5,,12,a libero,true,true,false,80500.00,4.00,,77280.00
1873,68,20,998,16,,60,vestibulum,true,true,false,87500.00,,,87500.00
1874,20,2,352,2,,57,consequat nulla nisl,true,true,false,119000.00,,,119000.00
1875,31,6,733,37,,50,arcu adipiscing molestie,true,true,true,199500.00,3.00,,193515.00
1876,88,21,241,22,,75,vel enim sit amet,true,true,false,0.00,13.00,,0.00
1877,4,11,385,59,,24,malesuada in imperdiet,true,true,true,0.00,22.00,,0.00
1878,88,5,337,6,,75,libero nullam sit,true,true,false,73500.00,,,73500.00
1879,7,4,823,14,,39,ornare,true,true,false,192500.00,,,192500.00
1880,25,7,847,46,,52,convallis morbi odio,true,true,true,63000.00,,,63000.00
1881,74,7,746,58,,38,eros elementum pellentesque quisque,true,true,true,0.00,22.00,,0.00
1883,19,7,170,5,,17,praesent,true,true,false,80500.00,,,80500.00
1884,58,19,441,57,,34,diam vitae quam suspendisse,true,true,true,0.00,,,0.00
1885,56,14,540,42,,7,venenatis,true,true,true,106750.00,,,106750.00
1889,60,19,274,2,,10,nulla tempus,true,true,false,119000.00,,,119000.00
1890,89,15,625,39,,54,risus semper porta volutpat,true,true,true,133000.00,21.00,,105070.00
1805,40,15,896,18,,53,est lacinia nisi,true,true,false,67728.00,15.00,,57568.80
